의안번호,의안명,제안일자,제안자구분,의결일자,의결결과,제안회기,제안이유,소관위원회,제안자
1900564,  입양특례법 일부개정법률안(강기윤의원 등 12인),2012-07-06,의원,2016-05-29,임기만료폐기,제19대 (2012~2016) 제309회,"['제안이유 및 주요내용2011년 8월 4일「입양촉진 및 절차에 관한 특례법」이 전부 개정되어 양친이 될 사람이 각종 범죄 및 약물중독 경력이 있을 시에는 입양을 할 수 없게 되었음. 하지만 양친과 동거하는 사람이 위와 같은 경력이 있다면 본래 동법 개정 취지에 위배될 뿐만 아니라, 법의 실효성을 온전히 담보할 수 없음.따라서 양친이 될 사람뿐만 아니라 양친과 동거를 하는 사람 또한 각종 범죄 및 약물중독 경력이 있다면, 입양을 하지 못하게 함으로써 입양아동이 건전하게 양육될 수 있도록 하고자 함(안 제10조제1항제3호).']",보건복지위원회,"['강기윤(새누리당/姜起潤)', '강은희(새누리당/姜恩姬)', '권성동(새누리당/權性東)', '김성찬(새누리당/金盛贊)', '김태원(새누리당/金兌原)', '박성호(새누리당/朴成浩)', '박인숙(새누리당/朴仁淑)', '신성범(새누리당/愼聖範)', '신의진(새누리당/申宜眞)', '이명수(자유선진당/李明洙)', '이완영(새누리당/李完永)', '홍지만(새누리당/洪志晩)']"
1900563,  한국은행법 일부개정법률안(윤호중의원 등 13인),2012-07-06,의원,2016-05-29,임기만료폐기,제19대 (2012~2016) 제309회,"['제안이유통화신용정책의 최고 의사결정기구인 금융통화위원회는 그 막대한 영향력에 따른 전문적 책임성과 정치적 중립성이 요구되는 기구임에도 불구하고 지난 해 국회 기획재정위원회 국정감사에 출석한 특정 기관장의 위원 추천이 임명권자에 의해 묵살되었다는 진술이 나온 바 있고, 생활물가에 직결되는 기준금리를 12개월째 동결하는 등 금융통화위원회의 기능과 역할이 정상적으로 작동하지 않고 있음.이에 금융통화위원회의 추천 위원 5인 중 대한상공회의소와 사단법인 전국은행연합회 등 기관 추천제도를 폐지하고 위원 2인을 국회가 추천하는 자로 정하려는 것임.또한, 현재 금융통화위원의 임기 4년은 임명권자인 대통령의 임기보다 짧아 임명권자가 금융통화위원의 다수 혹은 전원을 임기 중에 교체할 수 있어 금융통화위원회의 독립성과 중립성이 크게 훼손될 여지가 존재하므로 금융통화위원의 임기를 늘리고 교체 주기를 조정하기 위해 임기를 5년으로 늘리는 한편, 금융통화위원의 전문성 및 자질을 검증하기 위해 국회의 인사청문을 거쳐 임명하도록 하려는 것임.주요내용가. 금융통화위원회의 추천 위원 5인 중 2인을 국회에서 추천하여 대통령이 임명하도록 함(안 제13조제1항).나. 금융통화위원회의 추천 위원은 국회의 인사청문을 거치도록 함(안 제13조제3항).다. 총재 및 금융통화위원의 임기를 현행 4년에서 5년으로 연장함(안 제15조 및 제33조제3항).']",기획재정위원회,"['윤호중(민주당/尹昊重)', '강기정(민주당/姜琪正)', '김기준(민주당/金基俊)', '김성주(민주당/金成柱)', '김춘진(민주당/金椿鎭)', '박주선(무소속/朴柱宣)', '배기운(민주당/裵奇雲)', '우원식(민주당/禹元植)', '이미경(민주당/李美卿)', '이상민(민주당/李相珉)', '장하나(민주당/張하나)', '주승용(민주당/朱昇鎔)', '최민희(민주당/崔敏姬)']"
1900562,  형법 일부개정법률안(윤호중의원 등 15인),2012-07-06,의원,2016-05-29,임기만료폐기,제19대 (2012~2016) 제309회,"['제안이유 및 주요내용법원은 그간 술에 취한 상태를 사물에 대한 변별 능력이 떨어지는 심신장애로 보고 감형을 해왔음. 이는 무엇보다 술에 너그러운 문화에 기인한 것으로 이로 인해 음주운전, 음주폭력, 음주성범죄 등이 근절되지 않고 있으며 오히려 사회적 범죄로서의 주요 원인으로 확산되는 추세를 보이고 있음.이에 따라 변호인이 흉악 범죄를 저지른 피고인을 위해 “술을 마시고 이성을 잃은 상태에서 범행을 저지른 점을 참작해 달라”며 감형 주장을 펴는 사례가 빈번하게 일어나고 있음. 대표적으로 지난 2008년 12월 여덟 살 아이를 잔혹하게 성폭행해 신체 기능까지 손상시킨 이른바 ‘조두순 사건’에서도 검찰은 무기징역을 선고했으나 법원은 ‘음주상태였다’는 조두순의 주장을 받아들여 징역 12년을 선고하는 등의 국민 법감정에 반하는 사례가 지속적으로 발생함에 따라 자의적인 약물투여와 음주로 일어난 상태를 심신장애 상태로 보지 않도록 하려는 것임(안 제10조).']",법제사법위원회,"['윤호중(민주당/尹昊重)', '강창일(민주당/姜昌一)', '김기준(민주당/金基俊)', '김성주(민주당/金成柱)', '김춘진(민주당/金椿鎭)', '배기운(민주당/裵奇雲)', '신장용(민주당/申長容)', '우원식(민주당/禹元植)', '원혜영(민주당/元惠榮)', '이미경(민주당/李美卿)', '이상민(민주당/李相珉)', '장병완(민주당/張秉浣)', '장하나(민주당/張하나)', '주승용(민주당/朱昇鎔)', '최민희(민주당/崔敏姬)']"
1900561,  채권의 공정한 추심에 관한 법률 일부개정법률안(임내현의원 등 10인),2012-07-06,의원,2013-12-31,대안반영폐기,제19대 (2012~2016) 제309회,"['제안이유 및 주요내용채권추심자는 채무자에 대하여 금전지급을 구하는 민사소송을 제기하는 경우 자신의 주소지를 관할하는 법원에 소를 제기할 수 있으나, 통상 1회의 변론기일로 심리를 마치고 판결이 이루어지는 소액사건심판의 경우에는 채무자가 생계 등 불가피한 사유로 자신의 생활 근거지를 벗어나 채권추심자의 주소지를 관할하는 법원에 제기된 소송에 출석하지 못하여 금전상 불이익을 당하는 경우가 많은 실정임.이에 금전의 대부에 관한 일을 업으로 하는 「대부업 등의 등록 및 금융이용자 보호에 관한 법률」에 따른 대부업자 등 채권추심자가 채권과 관련하여 채무자에 대하여 제기하는 금전지급을 구하는 소액사건에 관한 소(訴)의 경우 채무자의 주소지 또는 거소지를 관할하는 지방법원 또는 지방법원지원을 전속관할로 하여 채무자의 재판상 변론권이 보장될 수 있도록 하여 최소한의 방어권 행사가 가능하도록 하려는 것임(안 제14조의2 신설).']",법제사법위원회,"['임내현(민주당/林來玄)', '강창일(민주당/姜昌一)', '김영우(새누리당/金榮宇)', '김현(민주당/金玄)', '우윤근(민주당/禹潤根)', '이용섭(민주당/李庸燮)', '이한성(새누리당/李翰成)', '장병완(민주당/張秉浣)', '전순옥(민주당/全順玉)', '진성준(민주당/陳聲準)']"
1900560,  자동차관리법 일부개정법률안(임내현의원 등 10인),2012-07-06,의원,2012-11-22,대안반영폐기,제19대 (2012~2016) 제309회,"['제안이유근래에 자동차 급발진 등에 의한 사고가 급증하고 있으나, 개인이 사고의 원인을 밝혀내는 데에는 한계가 있어, 급발진 관련 사고 처리시 소비자의 피해가 급증하고 있음.이에 자동차 제조사 등으로 하여금 사고기록 장치(EDR, Event Data Recorder)의 설치를 의무화하고, 그 기록내용을 소비자가 알 수 있도록 명문화하여 사고 발생 시 정확한 사고 원인에 대한 소비자와 자동차 회사 간의 분쟁의 소지를 없애고자 함.여러 회사에서 사고기록 장치를 제작하고 있으며, 그 기록내용도 서로 상이하여 국토해양부령으로 기록 내용에 대한 기준을 정하도록 하여 사고 시 과실 입증이 용이하도록 함.또한 이를 지키지 않을 경우 3년 이하의 징역 또는 1천만원 이하의 벌금에 처하며 양벌규정을 통해 관리자에도 그 의무를 부과하려고 함.주요내용가. 자동차를 제작？조립 또는 수입하려는 자는 국토해양부령으로 정하는 바에 따라 자동차에 사고기록 장치(EDR, Event Data Recorder)를 설치하도록 함(안 제33조의3제1항 신설).나. 자동차를 제작？조립 또는 수입한 자는 차량의 소유주 또는 소유주의 법정 상속인의 요청이 있을 경우에 사고기록장치(EDR, Event Data Recorder)의 내용을 해독가능한 상태로 제출하도록 함(안 제33조의3제2항 신설).다. 위 내용을 위반한 자는 3년 이하의 징역 또는 1천만원 이하의 벌금에 처하도록 함(안 제79조제14호 및 제15호 신설).라. 양벌규정을 두어 실효성을 확보함(안 제83조).']",국토해양위원회,"['임내현(민주당/林來玄)', '강창일(민주당/姜昌一)', '김영우(새누리당/金榮宇)', '김현(민주당/金玄)', '우윤근(민주당/禹潤根)', '이용섭(민주당/李庸燮)', '이한성(새누리당/李翰成)', '장병완(민주당/張秉浣)', '전순옥(민주당/全順玉)', '진성준(민주당/陳聲準)']"
1900559,  금융지주회사법 일부개정법률안(장병완의원 등 10인),2012-07-06,의원,2016-05-29,임기만료폐기,제19대 (2012~2016) 제309회,"['제안이유예금보험공사가 지배주주인 금융지주회사의 주식을 처분할 경우 국내 금융산업의 바람직한 발전방향 등을 종합적으로 고려하도록 하고 있으나, 지방은행을 포함해 일괄매각할 경우 지방금융산업 발전에 역행할 우려가 있는바 금융지주회사에 편입된 지방은행의 경우 지역균형발전을 고려하여 분리 매각 하도록 하고자 함.주요내용가. 예금보험공사가 지배주주인 금융지주회사 주식의 처분시 금융지주회사에 편입된 지방은행의 경우 지역균형발전을 고려하여 분리 매각 하도록 함(안 법률 제6274호 부칙 제6조제1항).']",정무위원회,"['장병완(민주당/張秉浣)', '강기정(민주당/姜琪正)', '김동철(민주당/金東喆)', '박주선(무소속/朴柱宣)', '박혜자(민주당/朴惠子)', '배기운(민주당/裵奇雲)', '이낙연(민주당/李洛淵)', '이용섭(민주당/李庸燮)', '임내현(민주당/林來玄)', '주승용(민주당/朱昇鎔)']"
1900558,  장애인복지법 일부개정법률안(신경림의원 등 12인),2012-07-06,의원,2012-09-27,수정가결,제19대 (2012~2016) 제309회,"['제안이유현행 「장애인복지법」 제59조의2는 장애인대상 성범죄의 신고의무와 절차를 규정하고 있음. 동조 제1항은 누구든지 장애인대상 성범죄를 알게 된 경우에는 수사기관에 신고할 수 있다고 규정하고 있고, 동조 제2항은 일정한 지위에 있는 자는 직무상 장애인대상 성범죄 사실을 알게 된 때에는 수사기관에 즉시 신고하여야 할 의무를 부여하고 있음.하지만 동조 제1항의 신고규정은 임의적 신고규정으로 장애인대상 성범죄 사실을 알고 있음에도 신고하지 않아도 법적인 강제성이 없음. 그러나 장애인대상 성범죄 사실을 알고도 신고의무를 부과하지 않는 것은 성범죄의 피해를 입은 장애인구제에 실효성을 떨어뜨리고, 사각지대에 놓인 성범죄 피해 장애인을 보호하는데 불충분하다는 지적이 끊임없이 제기되고 있음. 뿐만 아니라 장애인대상 성범죄 사실을 알고도 방치하는 것은 형법 상 방조범에 해당할 수 있어, 법적 논란을 야기하고 있음. 따라서 장애인대상 성범죄를 인지하였을 경우, 신고의무가 법적 의무에 해당한다는 각성을 불러일으키는 근거규정을 두는 것이 타당할 것임.또한 동조 제2항에 따라 신고의무가 부여되는 장애인복지시설의 운영자와 해당시설의 종사자 등은 직무상 장애인대상 성범죄 사실을 알게 되었을 경우, 법령에 의해서 신고의무라는 일정한 작위의무가 존재하는 형법상 보증인적 지위가 인정되어 신고의무를 해태하였을 경우, 부작위범으로 가벌성이 인정되는 자들이라고 할 것임. 특히, 장애인대상 성범죄는 형법상 친고죄 적용대상이 아니기 때문에(「성폭력범죄의 처벌 등에 관한 특례법」 제15조), 법령에 의해 신고의무가 존재하는 자들은 성범죄 사실을 반드시 수사기관에 신고하여야 함.그러나 이들이 신고의무를 해태하였을 경우, 동법 제90조제3항제3호의 에 따라 과태료 처분만이 가능해, 형법상 가벌성이 인정되는 범죄에 해당함에도 형사처벌을 할 수 없어 신고의무강제를 통한 장애인대상 성범죄 예방의 실효성에 강한 의문을 남기고 있음. 이는 최근의 소위 ‘도가니’ 사태에서 보듯이 시설 장애인대상 성범죄 근절에 한계를 노정하고 있음.이에 따라 성범죄 피해 장애인에 대한 법적 보호와 구제의 실효성을 높이기 위하여 제59조의2제1항상 장애인대상 성범죄 사실을 안 일반인에게는 임의적 신고사항을 필수적 신고사항으로 개정하고, 동조 제2항상 직무상 장애인대상 성범죄 사실을 알게 된 신고의무자들이 신고의무를 해태하였을 경우에는 이를 강제하기 위해, 과태료 처분규정인 제90조제3항제3호의2의 규정을 삭제하고, 제87조(벌칙)규정에 제11호를 신설(1년 이하의 징역 또는 500만원 이하의 벌금)하여 장애인대상 성범죄에 대한 신고제도의 실효성을 높이고자 함.또한 현행 장애인복지법은 장애인 아동 대한 성적 학대행위 이외에 장애인에 대한 학대행위에 대한 신고의무와 절차에 대해서는 침묵하고 있어, 피 학대 장애인에 대한 구제절차와 법적 보호의 사각지대를 야기하고 있음.이에 「장애인복지법」 제59조의4(장애인학대 신고의무와 절차), 제59조의5(응급조치의무 등), 제59조의6(보조인의 선임 등), 제59조의7(금지행위)을 신설하여 장애인 학대에 대한 일반인과 시설운영자 및 종사자의 신고의무와 절차를 규정하고, 제87조(벌칙)규정에 제12호를 신설하여 신고의무를 해태한 시설운영자 및 종사자에 대해 처벌규정(1년 이하의 징역 또는 500만원 이하의 벌금)을 둠으로써 피학대 장애인 구제의 효율성과 피학대장애인 보호를 도모하려고 하는 것임.주요내용가. 장애인 대상 성범죄를 알게 된 때에 일반인의 임의적 신고의무를 강행적 신고의무로 규정함(안 제59조의2제1항).나. 장애인복지시설의 운영자와 해당시설의 종사자가 장애인대상 성범죄의 신고의무를 해태하였을 경우에는 벌칙규정을 신설하여 1년 이하의 징역이나 500만원 이하의 벌금에 처하도록 함(안 제87조제11호 신설).다. 신고의무를 해태한 자들에 대한 과태료 부과규정인 제90조제3항 제3호의2를 삭제함.라. 장애인학대행위에 대한 신고의무와 절차를 규정함(안 제59조의 4 신설).마. 피학대 장애인에 대한 응급조치의무 등을 규정함(안 제59조의5 신설).바. 장애인학대사건의 심리에 있어 보조인의 선임 등을 규정함(안 제59조의6 신설).사. 금지되는 장애인학대행위의 종류를 규정함(안 제59조의7 신설).아. 장애인 학대행위를 알게 된 장애인복지시설의 운영자와 종사자가 신고의무를 해태할 경우 벌칙규정을 신설함(안 제87조제12호 신설).']",보건복지위원회,"['신경림(새누리당/辛瓊林)', '김성찬(새누리당/金盛贊)', '김장실(새누리당/金長實)', '김재경(새누리당/金在庚)', '박상은(새누리당/朴商銀)', '박인숙(새누리당/朴仁淑)', '여상규(새누리당/余尙奎)', '이만우(새누리당/李萬雨)', '이헌승(새누리당/李憲昇)', '정성호(민주당/鄭成湖)', '조현룡(새누리당/趙顯龍)', '주영순(새누리당/朱永順)']"
1900557,  지방분권촉진에 관한 특별법 일부개정법률안(정호준의원 등 16인),2012-07-06,의원,2016-05-29,임기만료폐기,제19대 (2012~2016) 제309회,"['제안이유우리나라는 중앙정부로부터 지방정부로의 권한 이양이 미약할 뿐만 아니라 인구 및 산업의 수도권 집중으로 인하여 국가의 균형있는 발전도 미흡한 상태임.특히, 현 정부 출범 이후에는 국가 권한의 지방이양, 지방재정제도 개혁, 사회복지 재정의 지방으로의 이양 등 지방분권촉진을 위한 현안이 제대로 추진되지 못하고 있으며, 국가사무의 이양에도 불구하고 지방자치단체는 재원이나 인력충원 문제로 인해 이를 제대로 수행할 수 없는 사례가 발생하고 있어 시정이 필요함.따라서, 지방분권촉진을 위하여 국가사무를 지방자치단체로 배분하는 경우 필요한 예산 등을 지원하도록 하고, 2013년 5월 31일로 유효기간이 끝나는 이 법의 유효기간을 5년 더 연장하여 지방분권촉진을 위한 제도 정비를 강화하려는 것임.주요내용가. 국가사무를 지방자치단체로 배분하는 경우, 관련 인력 충원 방안을 마련하고 필요한 예산도 함께 지원하도록 함(안 제6조제4항 신설)나. 지방분권촉진에 관한 특별법의 유효기간을 현행 5년에서 10년으로 연장함(안 부칙 제2조).']",안전행정위원회,"['정호준(민주당/鄭皓駿)', '강창일(민주당/姜昌一)', '김관영(민주당/金寬永)', '김광진(민주당/金光珍)', '김성곤(민주당/金星坤)', '김우남(민주당/金宇南)', '민홍철(민주당/閔洪喆)', '배기운(민주당/裵奇雲)', '심재권(민주당/沈載權)', '윤후덕(민주당/尹厚德)', '이낙연(민주당/李洛淵)', '전정희(민주당/全正姬)', '정성호(민주당/鄭成湖)', '조정식(민주당/趙正湜)', '최민희(민주당/崔敏姬)', '홍종학(민주당/洪鍾學)']"
1900556,  고등교육법 일부개정법률안(정호준의원 등 17인),2012-07-06,의원,2016-05-29,임기만료폐기,제19대 (2012~2016) 제309회,"['■ 제안이유각 대학은 대부분 학기별 등록금 제도를 운영하고 있으며 예외적으로 산업대학과 사이버대학이 신청학점별로 등록금 제도를 운영하고 있음.대학등록금 제도에 관하여는 대학교육의 정상화와 각 대학의 발전을 위하여 대학의 자율성이 존중되어야 하지만, 공급자 중심의 학기별 등록금제와 달리 신청학점별 등록금제는 교육수요자인 학생의 시간계획이나 경제적 상황에 따라 학점신청과 등록금을 조절할 수 있어 학생ㆍ학부모의 경제적 부담을 완화하고 다양한 교육기회를 확대하는 장점이 있음.이에 각 대학별로 신청학점별 등록금제도를 도입·운영할 수 있도록 하고, 이를 도입·운영하는 대학에 대해서는 평가에 따라 재정지원을 할 수 있도록 하려는 것임.■ 주요내용가. 학교의 설립자ㆍ경영자는 수업료와 그 밖의 납부금을 신청학점별ㆍ학기별 또는 월별로 받을 수 있도록 함(안 제11조제1항).나. 교육과학기술부장관은 신청학점별로 등록금을 받는 대학에 대하여 경영평가를 실시하여 그 결과에 따라 재정지원을 할 수 있도록 함(안 제11조제10항 신설).']",교육문화체육관광위원회,"['정호준(민주당/鄭皓駿)', '강창일(민주당/姜昌一)', '김관영(민주당/金寬永)', '김광진(민주당/金光珍)', '김성곤(민주당/金星坤)', '김우남(민주당/金宇南)', '노웅래(민주당/盧雄來)', '문병호(민주당/文炳浩)', '민홍철(민주당/閔洪喆)', '박민수(민주당/朴敏秀)', '배기운(민주당/裵奇雲)', '심재권(민주당/沈載權)', '윤후덕(민주당/尹厚德)', '전해철(민주당/全海澈)', '정성호(민주당/鄭成湖)', '조정식(민주당/趙正湜)', '홍종학(민주당/洪鍾學)']"
1900555,  병역법 일부개정법률안(김성찬의원 등 10인),2012-07-06,의원,2013-04-30,대안반영폐기,제19대 (2012~2016) 제309회,"['제안이유 및 주요내용「병역법」 개정(2010. 1. 25, 법률 제9946호)으로 징병검사, 현역병입영 또는 공익근무요원소집 의무 면제를 종전의 31세에서 36세로, 입영이나 소집을 기피하는 등 일정 요건에 해당하는 자에 대한 의무 면제는 35세에서 38세로 각각 연장하였으나, 전시·사변 또는 동원령이 선포된 경우 징병검사 및 현역병입영 의무를 연장할 수 있는 연령은 35세로 종전과 동일하게 적용하고 있어 형평성이 맞지 않다는 지적이 있음.이에 전시·사변 또는 동원령이 선포된 경우 징병검사 및 현역병입영 의무 연장 연령을 38세까지로 함(안 제83조제2항제9호).']",국방위원회,"['김성찬(새누리당/金盛贊)', '강기윤(새누리당/姜起潤)', '김근태(새누리당/金瑾泰)', '김진태(새누리당/金鎭台)', '신경림(새누리당/辛瓊林)', '신동우(새누리당/申東雨)', '유승민(새누리당/劉承旼)', '주승용(민주당/朱昇鎔)', '주영순(새누리당/朱永順)', '황진하(새누리당/黃震夏)']"
