의안번호,의안명,제안일자,제안자구분,의결일자,의결결과,제안회기,제안이유,소관위원회,제안자
140303,  금융기관의연체대출금에관한특별조치법중개정법률안,1993-09-03,정부,1993-11-18,원안가결,제14대 (1992~1996) 제165회,"['■ 제안이유延滯貸出金에 관한 競買節次에 있어서 競落許可決定에 대한 抗告를 하고자 하는 者로 하여금 擔保로서 競落代金의 10分의5를 供託시키도록 한 規定과, 成業公社에 이관되었거나 回收가 위임된 債權의 債務者인 會社의 財産에 대하여 成業公社의 申請이 있는 경우에는 會社整理法의 規定에 불구하고 競買節次를 진행하도록 한 規定은 金融機關에게 우월적 지위를 부여하는 등 평등원칙에 반한다는 이유로 憲法裁判所에 의하여 違憲決定되었으므로 이들 條項을 削除하고, 競買法의 폐지에 따른 관련 條項을 整備하려는 것임.■ 기타사항第165回國會(定期會) 第6次 財務委員會(1993.11.15)上程·小委構成제165回國會(定期會) 第7次 財務委員會(1993.11.17)小委審査報告·議決第165回國會(定期會) 第14次 本會議(1993.11.18)上程·議決']",재무위원회,[]
140302,  외자도입법중개정법률안,1993-09-03,정부,1993-11-18,원안가결,제14대 (1992~1996) 제165회,"['■ 제안이유經濟의 開放化·國際化 추세에 따라 外國人投資의 절차를 간소화하고, 行政規制를 완화하여 外國人投資環境을개선하려는 것임.■ 주요골자1. 財務部長官이 外國人投資에 대한 認可를 함에 있어서 종전에는 投資規模 등에 관계없이 모두 主務部長官과의 協議를 거치도록 하였으나, 앞으로는 投資金額이 소액인 경우 등 경미한 外國人投資의 경우에는 主務部長官과의 協議를 생략할 수 있도록 함으로써 外國人投資에 대한 認可節次를 간소화함(案 第7條의3)2. 財務部長官이 外國人投資와 관련된 租稅減免決定을 함에 있어서 종전에는 增額投資의 경우에도 新規投資의경우와 마찬가지로 主務部長官과의 協議를 거치도록 하였으나, 앞으로는 大統領令이 정하는 增額投資 등의경우에는 主務部長官과의 협의를 생략할 수 있도록 함으로써 外國人投資企業에 대한 租稅減免節次를 간소화함(案 第16條)3. 外資導入政策에 관한 주요사항을 심의·결정하기 위하여 설치·운영되고 있는 外資導入審議委員會의 기능은 外資事業審査委員會 및 經濟長官會議의 기능과 중복되므로 委員會의 정비를 위하여 이를 폐지함(案 第37條)■ 기타사항第165回國會(定期會) 第6次 財務委員會(1993.11.15)上程·小委構成第165回國會(定期會) 第7次 財務委員會(1993.11.17)小委審査報告, 議決第165回國會(定期會) 第14次 本會議(1993.11.18)上程·議決']",재무위원회,[]
140296,  농어촌도로정비법중개정법률안,1993-08-27,정부,1993-11-30,원안가결,제14대 (1992~1996) 제165회,"['■ 제안이유電氣·通信·가스事業등 公益事業등의 목적으로 農漁村道路를 占用하는 경우 그 占用料를 減免할 수 있도록 하고, 農漁村道路整備로 인한 施設物의 移設費用의 負擔主體를 명확히 하는 등 現行規定上의 일부 미비점을 개선·補完하려는 것임.■ 주요골자1. 公用 또는 公益을 目的으로 하는 非營利事業 또는 國民經濟나 國民生活에 중대한 영향을 미치는 公益事業등의 施行을 위하여 農漁村道路를 占用하는 경우 그 占用料를 減免할 수 있도록 함(案 第19條의2)2. 道路를 占用하고 있는 施設物을 農漁村道路整備를 위하여 移設할 경우 그 工事費用은 원칙적으로 郡守가이를 부담하되, 일부 施設物의 移設費用은 減免받은 者가 이를 부담하도록 함(案 第21條의 2)■ 기타사항第165回國會(定期會) 第6次 內務委員會(1993.11.23)上程·質疑·小委回附第165回國會(定期會) 第7次 內務委員會(1993.11.24)小委審査報告·議決第165回國會(定期會) 第17次 本會議(1993.11.30)上程·議決']",내무위원회,[]
140295,  공중위생법중개정법률안,1993-08-26,정부,1993-12-01,수정가결,제14대 (1992~1996) 제165회,"['■ 제안이유經濟行政規制緩和計劃의 一環으로 公衆衛生 接客營業 등의 許可나 申告에 관한 規制를 緩和하여 營業活動의 편의를 도모하고, 수돗물의 安全性診斷 등을 담당할 安全性診斷委員會를 設置·運營하도록 함으로써 公衆衛生水準을 향상시키고자 함.■ 주요골자1. 現在 申告制로 운영되는 洗濯業을 自由業으로 함(案 第2條)2. 專門大學 이상의 學校에서 理·美容에 관한 學科를 卒業한 者에게도 理·美容師의 免許 取得資格을 인정함(案 第9條)3. 保健社會部長官이 管掌하고 있는 水處理劑 製造業에 대한 許可制를 登錄制로 하여 市·道知事에게 移管함(案 第14條의2)4. 輸入申告된 衛生用品에 대하여 通關節次의 완료전에 保健社會部長官이 檢査할 수 있도록 함(案 第14條의2)5. 衛生用品의 品目別 製造許可 및 申告制度를 廢止함(案 第14條의3)6. 衛生接客 營業者 등에 대한 營業停止處分에 갈음하여 課徵金을 賦課할 수 있도록 하되, 反社會秩序行爲에대하여는 課徵金處分對象에서 제외하도록 함(案 第25條의2)7. 수돗물의 水質管理를 强化하기 위하여 市·道에 수돗물의 安全性診斷委員會를 두어 定期檢査 및 公表業務를 담당하도록 함(案 第30條의3)■ 위원회 수정사항□ 수정이유現行 申告制로 되어있는 洗濯業을 自由業으로 변경하고 있으나 이렇게 할 경우 洗濯所에서 引火物質使用에 따른 火災發生의 可能性, 洗濯溶劑로 사용되는 合成溶劑의 人體에 대한 危害可能性 및 消費者保護 등에 問題가있어 洗濯業營業을 申告制로 하여 市·郡·區에서 계속 管理·監督할 필요성이 있음.□ 수정주요골자1. 自由業으로 변경하고자 하는 洗濯業을 現行대로 申告制營業으로 함(案 第2條第1項第2號 가목)■ 기타사항第165回國會(定期會) 第6次 保健社會委員會(1993.11.17)上程·法案審査第1小委員會 回附第1次 法案審査 第1小委員會(1993.11.24)修正議決第165回國會(定期會) 第9次 保健社會委員會(1993.11.25)小委員長 報告·議決第165回國會(定期會) 第18次 本會議(1993.12.1)上程·議決']",보건사회위원회,[]
140290,  부동산소유권이전등기등에관한특별조치법중개정법률안(김기도의원등 2인 외 20인),1993-08-03,의원,1993-09-14,철회,제14대 (1992~1996) 제163회,['■ 기타사항자료없음.'],법제사법위원회,"['김기도', '배명국', '김길홍', '김두섭', '김영일', '김종하', '남재두', '류승규', '박경수', '박종웅', '박희태', '신재기', '심명보', '유성환', '이순재', '이해구', '장영철', '정순덕', '최재욱', '최형우']"
140289,  형의실효등에관한법률중개정법률안(대안),1993-07-12,위원장,1993-07-13,원안가결,제14대 (1992~1996) 제162회,"['■ 제안경위1993年 5月 19日 이원형議員, 朴相千議員, 姜秀淋議員, 姜喆善議員, 鄭璣浩議員外 89人이 發議한 刑의失效等에關한法律中改正法律案과 1993年 7月 3日 政府가 提出한 刑의失效等에關한法律中改正法律案을 審査한 結果, 第162回國會(臨時會) 第3次 委員會(1993年7月9日)에서 이를 각각 本會議에 附議하지 아니하기로 하고 委員會代案을 提案하기로 함.■ 제안이유이 法에 規定된 搜査資料票 및 受刑人名簿 등 前科關聯制度의 管理方法을 改善하여 前科記錄의 外部漏泄을 적극 방지하고, 刑의 當然失效期間을 합리적으로 단축함으로써 受刑人의 人權을 보장하고 早速한 社會復歸를 도모하려는 것임.■ 주요골자1. 搜査資料票의 保存·管理를 위한 責任者를 指定하고 搜査資料票內容에 대한 回報時에 用途·作成者·照會者의 姓名 및 作成日時 등을 明示하도록 하여 搜査資料票를 철저히 管理하도록 함(案 第5條의2)2. 懲役·禁錮刑의 失效期間을 刑期에 따라 구분하여 刑期 3年 초과의 경우는 現行期間 10年을 유지하고 刑期3年 이하인 경우는 5年으로 단축하며, 罰金刑의 失效期間을 現行 3年에서 2年으로, 拘留·科料刑의 경우에는 現行 1年의 失效期間을 執行終了 또는 免除時에 바로 失效되는 것으로 각각 단축함(案 第7條第1項)3. 2個 이상의 刑이 倂科된 경우의 失效에 관하여 그 起算點 및 期間을 명백히 規定함(案 第7條第2項)4. 刑이 失效된 경우 受刑人名簿의 該當欄을 削除하도록 하고, 刑의 宣告의 효력을 상실하게 하는 特別赦免의경우에도 受刑人名票를 폐기하고 受刑人名簿의 該當欄을 削除하도록 함(案 第8條第1項第4號)5. 搜査資料票의 回報制限規定에 “搜査資料票를 관리하는 者 또는 職務상 搜査資料票에 의한 犯罪經歷照會를하는 者의 搜査資料票의 내용에 대한 漏泄防止義務規定”을 新設하고(案 第6條第2項), 搜査資料票 不法回報 뿐만 아니라 漏泄行爲까지 處罰하는 것으로 그 범위를 擴大함과 동시에 罰則을 “50萬원 이하의 罰金”에서 “2年이하의 懲役 또는 700萬원 이하의 罰金”으로 大幅 上向調整함(案 第10條第1項)6. “搜査資料票에 의한 犯罪經歷記錄의 用途外 取得禁止規定”을 新設하고(案 第6條第3項), 이를 違反한 者에대해서는 1年 이하의 懲役 또는 500萬원 이하의 罰金에 處하도록 함(案 第10條第2項)7. “搜査資料票에 의한 犯罪經歷記錄의 用途外 使用禁止規定”을 新設하고(案 第6條第4項), 이를 違反한 者에대해서는 1年 이하의 懲役 또는 500萬원 이하의 罰金에 處하도록 함(案 第10條第3項)■ 기타사항第162回國會(臨時會) 第3次 法制司法委員會(1993.7.9)上程·議決第162回國會(臨時會) 第5次 本會議(1993.7.13)上程·議決']",법제사법위원회,[]
140286,  통신비밀보호법안(박희태의원등 6인 외 16인),1993-07-07,의원,1993-12-01,대안반영폐기,제14대 (1992~1996) 제162회,"['■ 제안이유國民相互間에 자유로운 의사 또는 情報의 傳達·交換을 가능하게 하고 國民의 私生活을 보호하기 위하여 郵便物의 檢閱과 電氣通信의 監聽을 금지함으로써 憲法에 規定된 國民의 通信의 자유와 秘密을 보장함과 아울러,國家安全保障 및 重要犯罪의 搜査를 위하여서는 通信의 자유와 秘密에 대한 최소한의 제한이 필요하므로 그 제한을 위한 요건 및 절차 등에 관한 사항을 정하려는 것임.■ 주요골자1. 모든 國民이 通信을 자유롭게 이용하고 國家나 他人에 의하여 그 침해를 당하지 아니하도록 하기 위하여이 法 또는 다른 法律에 특별한 規定이 있는 경우를 제외하고는 郵便物의 檢閱 또는 電氣通信의 監聽을 할수 없도록 함(案 第3條)2. 犯罪搜査를 위한 檢閱 또는 監聽은 刑法등에 規定된 중요한 犯罪를 計劃 또는 實行하였다고 疑心할 만한상당한 이유가 있고 犯罪搜査상 상당한 필요성이 인정되는 경우에 한하여 法院의 許可를 받아 이를 행할수 있도록 함(案 第4條第1項)3. 犯罪搜査를 위한 檢閱 또는 監聽을 하고자 하는 경우 檢事는 法院에 檢閱 또는 監聽의 許可를 請求하도록하고, 司法警察官은 職務상 필요한 경우 檢事에게 申請하여 檢事가 法院에 대하여 檢閱 또는 監聽의 許可를 請求할 수 있도록 함(案 第5條第1項 및 第2項)4. 軍事法院의 관할에 속하는 通信의 檢閱 또는 監聽은 軍檢祭官이 軍事法院에 請求하여 軍事法院의 許可를받도록 함(案 第5條第1項 및 第2項)5. 犯罪搜査를 위한 檢閱 또는 監聽의 기간은 3月을 초과할 수 없도록 하고 필요한 경우 3月의 범위내에서 그기간을 연장할 수 있도록 함(案 第5條第7項)6. 國家安全保障에 대한 危害를 방지하기 위하여 행하는 反國家活動의 嫌疑가 있는 者등에 대한 檢閱 또는 監聽은 情報搜査機關의 長이 그 計劃을 國家安全企劃部長에게 제출하고 國家安全企劃部長이 이를 綜合하여大統領의 승인을 얻은 후 실시하도록 함(案 第6條)7. 檢事 또는 司法警察官은 긴급한 사유가 있는 경우에는 法院의 許可를 받지 아니하고 緊急檢閱 또는 監聽을할 수 있도록 하고 그 후 48時間 이내에 法院의 許可를 받도록 하며 情報搜査機關의 長은 긴급한 사유가있는 경우에는 大統領의 승인을 얻지 아니하고 緊急檢閱 또는 監聽을 할 수 있도록 하고 그 후 7日 이내에大統領의 승인을 얻도록 함(案 第7條)8. 檢事·司法警察官 또는 情報搜査機關의 長은 檢閱 또는 監聽을 실시하는 경우 遞信官署의 長 또는 電氣通信事業者에게 협조를 요청할 수 있도록 함(案 第8條)9. 檢閱 또는 監聽으로 얻은 通信의 내용 및 資料는 외부에 이를 公開 또는 누설할 수 없도록 하고 당해 檢閱또는 監聽의 目的외의 用途로 사용할 수 없도록 함(案 第9條 및 第10條)10. 電話에 의한 脅迫 등으로부터 受信人을 보호하기 위하여 電氣通信事業者는 受信人의 요구가 있을 때에는送信人의 電話番號를 受信人에게 알려줄 수 있도록 함(案 第11條)11. 搜査와 安保상의 聽取 이외에는 누구든지 공개되지 아니한 個人間의 對話를 녹음하거나 機械的 수단을 이용하여 聽取할 수 없도록 함(案 第12條)12. 適法한 절차를 거치지 아니하고 檢閱 또는 監聽을 한 者에 대하여는 5年 이하의 懲役 또는 2千萬원 이하의罰金에 處하도록 함(案 第13條)13. 臨時郵便團束法을 廢止함(案 附則 第2項)■ 기타사항第165回國會(定期會) 第7次 政治關係法審議特別委員會(1993.12.1)上程·第1審議班 審査報告·議決第165回國會(定期會) 第18次 本會議(1993.12.1)報告']",정치관계법심의특별위원회,"['박희태', '강신옥', '김영일', '남재두', '신상식', '양창식', '문정수', '박범진', '박헌기', '박희부', '백남치', '성무용', '송천영', '최재욱', '하순봉', '황윤기']"
140282,  국회법중개정법률안(정장현의원 외 57인),1993-07-03,의원,1996-05-29,임기만료폐기,제14대 (1992~1996) 제162회,"['■ 제안이유 및 주요골자현재는 本會議 또는 委員會에만 行政 各部處 등에 대한 보고·書類提出要求權을 주고 있고, 또 關聯行政 各部處 등에 資料提出을 요구하면 會議始作前日 또는 當日에야 該當資料가 제출되는 등 불건전한 慣行이 계속 되어오고 있어 國會의 충분하고도 효율적인 案件審議에 障碍가 되고 있는 바, 앞으로는 議員 개인에게도 이러한 보고·書類提出要求權을 주고, 또 그 提出期限을 法定하여 國政을 審議하고 行政府에 대해 監視·判하는 國會의고유한 기능을 活性化함으로써 國會의 가장 기본적 권한이자 국민으로부터 受任된 가장 중요한 책무인 立法機能을 강화하고자 하는 것임.']",국회운영위원회,"['정장현', '강선영', '강수림', '강신옥', '강창성', '김광수', '김동길', '김두섭', '김범명', '김영광', '김운환', '김종하', '김진영', '김찬우', '김한규', '김해석', '김형오', '김효영', '문정수', '문창모', '박경수', '박구일', '박명환', '박석무', '박세직', '박재홍', '박제상', '박주천', '박찬종', '배명국', '변정일', '손학규', '송광호', '송천영', '신순범', '심정구', '안찬희', '유수호', '이건영', '이승무', '이자헌', '이종찬', '이택석', '이호정', '장경우', '정몽준', '정주일', '정태영', '조순환', '조일현', '차수명', '차화준', '최영한', '최형우', '한영수', '황명수']"
140281,  국토이용관리법중개정법률안,1993-07-03,정부,1993-07-13,원안가결,제14대 (1992~1996) 제162회,"['■ 제안이유國民經濟生活에 필요한 土地를 원활히 공급하기 위하여 현재 10개 地域으로 분류되어 있는 用途地域을 5개 地域으로 단순화하고, 현재는 보전위주로 되어 있는 國土利用管理體制를 보전과 개발이 조화를 이룰 수 있는 體制로 개편함으로써 國土의 均衡開發이 이루어지도록 유도하는 한편, 土地投機抑制를 위하여 施行하고 있는 土地去來許可制의 許可基準중 실효성이 없는 價格審査制를 廢止하여 國民生活의 불편을 해소하며, 그 밖에 遊休地制의 개선 등 現行 國土利用管理體制의 운영상 나타난 일부 未備點을 개선·補完하려는 것임.■ 주요골자1. 國土利用計劃上 用途地域을 현재는 都市地域·聚落地域·耕地地域·山林保全地域·工業地域·自然環境保全地域·觀光休養地域·水産資源保全地域·開發促進地域 및 留保地域의 10개 地域으로 분류하고 있으나, 앞으로는 都市地域·準都市地域·農林地域·準農林地域 및 自然環境保全地域의 5개 地域으로 분류함(案 第6條)2. 農業振興地域이 아닌 農地와 準保全林地에 대하여 현재는 그 이용 및 개발을 엄격히 제한하고 있으나, 앞으로는 이를 準農林地域으로 하여 環境汚染程度가 심한 施設이나 大規模開發行爲등 반드시 規制가 필요한행위만을 제한하고 그 외의 행위는 이를 폭넓게 허용할 수 있도록 緩和함으로써 土地의 이용.개발을 촉진하며, 현재 國土利用管理法과 農漁村發展特別措置法·山林法에 의하여 重複規制되고 있는 農業振興地域과保全林地의 행위제한에 대하여 앞으로는 農漁村發展特別措置法과 山林法 등 個別法에서만 규제하도록 함으로써 重複規制를 해소함(案 第15條第1項)3. 土地去來許可區域안에서 土地를 去來하는 경우에 현재는 그 去來豫定價格이 一定基準을 초과하지 아니하여야 許可하도록 하는 價格審査制를 채택하여 施行하고 있으나, 실제로는 그 失效性 및 규제 필요성이 없으므로 이를 廢止하도록 함(案 第21條의4第1項)4. 土地去來許可를 받은 후 그 目的대로 이용하지 아니하고 放置하거나 전매하는 경우에 이를 방지할 수 있는제도적 장치가 마련되어 있지 아니하므로 許可받은 目的대로 이용하고 있지 아니한 土地에 대하여는 200萬원이하의 過怠料를 부과토록 하고 우선적으로 遊休地로 결정하도록 함(案 第21條의10 第21條의18 및 第33條의2第2項第6號)5. 土地去來許可區域안의 土地가 農地나 林野인 경우 현재는 土地去來에 대한 許可외에 農地賃貸借管理法에의한 農地賣買證明이나 山林法에 의한 林野賣買證明을 받도록 되어 있어 去來規制가 중복되고 있는 바, 앞으로는 土地去來許可를 받으면 農地賣買證明이나 林野賣買證明을 받은 것으로 보도록 하여 國民의 不便을해소함(案 第27條第3項)6. 土地去來許可 및 申告를 위반한 者에 대한 現行罰則이 土地價格에 비하여 경미하여 許可制 및 申告制의 실효성 확보가 미흡하므로 이를 强化함(案 第31條의2 및 第32條第1號의2)■ 기타사항第162回國會(臨時會) 第2次 建設委員會(1993.7.8)提案說明·質疑·答辯·小委員會回附第162回國會(臨時會) 第3次 建設위원회(1993.7.12)小委員會審査報告·議決第162回國會(臨時會) 第5次 本會議(1993.7.13)上程·議決1. 討論要旨가. 贊成(李肯珪委員)國土利用管理法은 國土利用管理에 관한 基本法的 性格을 띠고 있어서 여타 土地關聯法에서 具體的인改善方案을 강구하도록 方向을 제시하고 있는바,이번 會期內에서 改正案이 통과되어야 다음 定期國會에서 農地·山地關聯法등 여타 土地關聯法의 改正推進이 가능하며, 내년초부터 改善된 제도를 시행하여 國民便益을 도모하기 위해서는 이 法 施行令改正 및 事前準備를 위한 최소한의 시간이 필요하기 때문임.나. 反對(吳 坦委員)이 改正法律案의 立法趣旨는 충분히 이해하나, 이 法律案이 國土利用管理의 基本法的 性格을 띠고 있으므로 선후완급을 가려서 충분히 심사하여야 할 것임.이 改正法律案이 안고 있는 農地가 잠식될 가능성, 不動産投機의 우려 및 생태계파괴·環境汚染의 우려등에 대한 對備策을 講究한 후 改正하여도 늦지 않을 것으로보임.따라서 이 改正法律案은 國民에 대한 充分한 弘報와 公聽會, 학계 및 言論 등의 여론을 수렴하기 위하여 反對討論을 함.']",건설위원회,[]
140280,  해외건설촉진법개정법률안,1993-07-03,정부,1993-07-13,원안가결,제14대 (1992~1996) 제162회,"['■ 제안이유海外建設業의 免許制를 登錄制로 轉換하고, 海外工事의 都給限度額制度를 폐지하며, 그 밖에 海外工事의 都給許可制를 申告制로 轉換하는 등 海外建設에 대한 政府의 각종 規制를 완화하여 國內 建設業體의 海外進出을 유도함으로써 海外建設을 活性化하기 위한 기반을 조성하려는 것임.■ 주요골자1. 지금까지는 海外에서 도급을 받은 工事만을 海外建設工事의 범위에 포함시켰으나, 앞으로는 都給을 받는工事외에 海外에서 自體開發事業으로 施行하는 工事도 海外工事의 범위에 포함시켜 필요한 지원을 할 수있도록 함(案 第2條第2號 및 第4號)2. 海外建設業의 免許制를 登錄制로 轉換하고, 지금까지는 海外建設市場의 전망과 受注現況 등을 감안하여 海外建設業의 免許時期를 調整하거나 免許자체를 제한할 수 있도록 하였으나, 앞으로는 登錄하고자 하는 者가 원하는 時期에 登錄할 수 있도록 自律化 함(案 第6條)3. 海外建設業의 登錄을 할 수 있는 者의 범위에 騷音·振動規制法, 水質環境保全法 및 大氣環境保全法에 의하여 防止施設業의 登錄을 한 者를 추가함(案 第6條第2項)4. 지금까지는 海外建設業者가 海外工事를 都給받고자 하는 경우에는 建設部長官의 許可를 받도록 되어 있던것을, 앞으로는 海外工事의 遂行計劃申告만으로 海外工事를 할 수 있도록 함(案 第11條)5. 지금까지는 海外建設業者가 都給받을 수 있는 1件工事의 限度額을 정하여 그 限度額을 초과하는 海外工事는 都給받을 수 없도록 하는 都給限度額制를 시행하고 있으나, 앞으로는 이를 廢止하도록 함(案 第15條)6. 建設部長官이 登錄取消.營業停止 등의 不利益處分을 하고자 하는 경우에는 미리 當事者의 의견을 듣도록하는 聽聞節次規定을 新設하여 國民의 權益을 보호하도록 함(案 第35條)■ 기타사항第162回國會(臨時會) 第2次 建設委員會(1993.7.8)提案說明, 質疑·答辯, 小委員會回附第162回國會(臨時會) 第3次 建設委員會(1993.7.12)小委員會審査報告·議決第162回國會(臨時會) 第5次 本會議(1993.7.13)上程·議決']",건설위원회,[]
140279,  산업입지및개발에관한법률중개정법률안,1993-07-03,정부,1993-07-13,원안가결,제14대 (1992~1996) 제162회,"['■ 제안이유企業이 필요로 하는 工場用地를 適期에 저렴한 價格으로 공급하기 위하여 工業團地의 지정 및 開發의 節次를간소화하고, 民間企業이 工業團地의 開發에 참여할 수 있는 기회를 확대하는 등 工業團地의 지정·開發에 관한制度의 일부 미비점을 개선·보완하려는 것임.■ 주요골자1. 현재 工業團地의 지정, 基本計劃의 수립, 事業施行者의 지정, 實施計劃의 승인, 工業團地의 開發등 5段階로 되어 있는 工業團地의 지정 및 開發의 節次를 앞으로는 工業團地의 지정단계에서 開發計劃의 수립과 事業施行者의 지정을 동시에 하도록 하여 工業團地의 지정, 實施計劃의 승인, 工業團地의 開發등의 3段階로단축하도록 함으로써 工場用地의 適期 공급을 기하도록 함(案 第6條 및 第7條)2. 현재 民間企業은 그가 入住하고자 하는 工業團地의 開發事業에만 참여할 수 있으나 앞으로는 民間企業이工業團地開發事業에 참여할 수 있는 범위를 확대하여 일정요건을 갖춘 者는 工業團地開發事業에 직접 참여할 수 있도록 함(案 第11條 및 第16條)3. 工業團地안에 있는 土地등의 收用을 현재는 工業團地開發의 實施計劃의 승인을 얻은 후에 할 수 있도록 하고 있으나, 앞으로는 工業團地의 지정 후에 바로 할 수 있도록 하여 地價上昇에 따른 事業施行者와 工業團地入住者의 부담을 경감하도록 함(案 第22條)4. 工業團地의 지정·開發을 위하여 公有水面埋立法에 의한 公有水面埋立基本計劃이나 國土利用管理法에 의한國土利用計劃의 수립 또는 변경이 필요한 경우 해당 法에 의한 별도의 수립 또는 변경절차 없이 工業團地의 지정으로 당해 計劃이 수립 또는 변경된 것으로 보도록 함(案 第23條)■ 기타사항第162回國會(臨時會) 第2次建設委員會(1993.7.8)案說明·質疑·答辯·小委員會回附第162回國會(臨時會) 第3次建設委員會(1993.7.12)小委員會審査報告·議決第162回國會(臨時會) 第5次本會議(1993.7.13)上程·議決1. 討論要旨가. 贊成(任仕彬 委員)産業立地및開發에관한法律中改正法律案은 침체된 製造業을 살리기 위한 方案으로 工業用地의 개발을활성화하여 製造業의 경쟁력을 강화하고자 하는데 그 근본취지가 있는 바, 첫째 節次簡素化 둘째 工業團地開發事業者의 범위확대 및 工團分讓價引下 등을 主要骨子로 하고 있는 이 法律案이 이번 會期內에통과되어야 침체된 製造業등 諸般産業을 되살리는 데 기여할 것으로 보이기 때문임.나. 反對(李錫玄 委員)(1) 民間企業을 事業施行者로 함으로써 無分別한 不動産投機 우려(2) 民間企業者에게 收用權을 부여함으로써 他法律과의 衡平問題(3) 國土利用計劃 또는 公有水面埋立基本計劃의 特例 인정으로 인하여 環境破壞·생태계 파괴 우려(4) 工團開發에 民間企業의 參與로 인한 無計劃性 초래 우려, 不均衡한 國土開發을 초래할 우려(5) 民間企業者에게 收用權을 부여함으로써 國民의 私有財産權 侵害등 違憲우려등에 대비하여 國民에대한 充分한 弘報와 公聽會, 학계 및 言論 등의 여론을 수렴하고 이에 대한 補完策 마련하기 위해反對討論을 함.']",건설위원회,[]
140278,  도시공원법중개정법률안,1993-07-03,정부,1993-07-13,수정가결,제14대 (1992~1996) 제162회,"['■ 제안이유生活體育施設에 대한 수요의 증대에 따라 都市公園의 종류에 體育公園을 추가하고, 行政廳이 아닌 者에 대하여도 都市公園을 設置하여 所有할 수 있게 함으로써 民資에 의한 都市公園의 設置를 촉진하는 등 都市公園에 관한 現行制度의 운영상 나타난 未備點 및 不合理한 점을 개선·補完하려는 것임.■ 주요골자1. 國民所得의 增大로 健康 및 餘暇에 대한 관심이 높아지고 生活體育施設에 대한 수요가 증가하고 있어 體育施設이 집중적으로 설치된 公園이 필요함에 따라 都市公園의 종류에 體育公園을 추가함(案 第3條)2. 현재는 市長·郡守외의 者가 都市公園 또는 公園施設을 設置하는 경우에는 都市計劃法에 의하여 管理廳에게 無償으로 귀속하게 되는 바, 앞으로는 行政廳이 아닌 者가 設置하는 公園施設등은 그 設置者에게 所有權이 귀속될 수 있도록 하여 民間資本에 의한 公園施設의 設置를 촉진함(案 第6條)3. 公園施設을 관리하는 者는 施設의 安全에 필요한 措置를 하도록 함(案 第6條의2)4. 綠地에 建築物·工作物등을 設置하거나 土地形質變更 등의 행위를 하고자 하는 者는 管理廳의 占用許可를받도록 하고, 管理廳은 綠地의 占用許可를 받은 者에 대하여 占用料를 賦課할 수 있도록 함(案 第12條의2및 第15條)5. 市長·郡守 또는 公園管理廳이 許可取消·事業停止 등의 不利益處分을 하고자 하는 경우에는 미리 當事者의 의견을 듣도록 하는 聽聞節次規定을 新設하여 國民의 權益을 보호하도록 함(案 第23條의2)■ 위원회 수정사항□ 수정이유都市計劃으로 決定후 長期間 未執行되고 있는 綠地施設內에서 住民生活 便益을 위하여 不可避한 旣存 建築物·工作物의 改築·再築·大修繕을 早期에 許容할 수 있도록 하기 위하여 이 法의 施行日을 앞당기고자 修正하려는 것임.□ 수정주요골자法의 施行日을 이 法 公布後 6月이 經過한 날부터 施行하도록 되어 있는 것을 3月이 經過한 날부터 施行하도록함(案 附則 第1項)■ 기타사항第162回國會(臨時會) 第2次 建設委員會(1993.7.8)提案說明·質疑·小委員會 回附第162回國會(臨時會) 第3次 建設委員會(1993.7.12)小委員會 審査報告·議決第162回國會(臨時會) 第5次 本會議(1993.7.13)上程·議決1. 討論要旨가. 贊成(崔再旭 委員)(1) 都市公園은 地方自治團體의 財政能力이 不足하여 開發이 不振, 公園面積의 總 77％가 造成되지 않은 상태임.現行 都市公園法에 따라서 民間人이 자기땅에 投資하여 公園을 開發한 후 市·郡에 所有權을 歸屬시킨다고 한다면 開發을 하려는 사람이 없음. 결국 民·官 모두 開發이 不可能한 실정임.(2) 또한 都市計劃上 公園으로 決定되어 있어서 地方都市計劃 委員會의 審議結果에 따라 造成計劃을수립하여 施設을 設置하므로 환경파괴나 特定 慰樂施設을 設置하는 問題는 없음.(3) 國·公有地의 비율을 높여야 한다는 것에는 찬성하나 民間에 私有權을 許容한다고 해도 國·公有地를 매각하는 것이 아니므로 國·公有地 擴大政策과는 背馳되지 않는다고 봄.(4) 慰樂施設 등의 設置에 따른 亂開發의 우려에 대하여는 民間人이 임의로 公園施設을 設置하는 것이아니고 公園造成計劃에 따라 施設을 設置하게 되므로 亂開發의 우려는 없다고 봄.나. 反對(제정구 委員)(1) 改正案의 趣旨대로 民間資本에 의한 公園 또는 公園施設 設置가 활성화되고 施設綠地內 建築物의改築 등을 허용한다면 公園內 私有地와 施設綠地는 일대 開發붐에 빠질 것이며 土地所有者가 사적利潤追求를 위해 無分別하게 公園을 開發함으로써 環境破壤의 우려가 있음.(2) 公園의 所有權을 民間에게 넘겨주면 政府의 國·公有地 擴大政策과 모순되는 結果를 낳게 되며 지금도 民間開發業者의 횡포가 나타나고 있는데 所有權을 民間에게 넘기는 것은 좋지 못한 結果가發生될 것임.(3) 體育公園의 定義가 포괄적으로 되어 있어서 골프연습장이나 慰樂施設을 設置할 가능성이 있으므로文句를 정확히 하여 擴大 또는 類推解釋의 여지가 없도록 해야겠음.']",건설위원회,[]
